"NARATIVE","ORD","LATITUDE","LONGITUDE"
"SULU ARCHIPELAGO",21,6.064086,118.015137
"SULU ARCHIPELAGO",22,5.883796,118.075562
"SULU ARCHIPELAGO",23,5.692516,117.949219
"SULU ARCHIPELAGO",24,5.840081,118.295288
"SULU ARCHIPELAGO",25,5.637853,118.591919
"SULU ARCHIPELAGO",26,5.402742,118.954468
"SULU ARCHIPELAGO",27,5.462896,119.168701
"SULU ARCHIPELAGO",28,5.315236,119.273071
"SULU ARCHIPELAGO",29,5.244128,119.256592
"SULU ARCHIPELAGO",30,5.178482,119.278564
"SULU ARCHIPELAGO",31,4.937724,118.674316
"SULU ARCHIPELAGO",32,5.019811,118.383179
"SULU ARCHIPELAGO",33,4.981505,118.190918
"SULU ARCHIPELAGO",34,4.822786,118.135986
"SULU ARCHIPELAGO",35,4.696879,118.24585
"SULU ARCHIPELAGO",36,4.549046,118.449097
"SULU ARCHIPELAGO",37,4.488809,118.718262
"SULU ARCHIPELAGO",38,4.236856,118.015137
"SULU ARCHIPELAGO",39,4.379275,117.652588
"SULU ARCHIPELAGO",40,4.110848,117.454834
"SULU ARCHIPELAGO",41,3.92454,117.564697
"SULU ARCHIPELAGO",42,3.803965,117.817383
"SULU ARCHIPELAGO",43,3.359889,117.762451
"SULU ARCHIPELAGO",44,3.261177,118.388672
"SULU ARCHIPELAGO",45,3.875216,118.399658
"SULU ARCHIPELAGO",46,4.203986,119.11377
"SULU ARCHIPELAGO",47,3.414725,119.278564
"SULU ARCHIPELAGO",48,5.747174,122.893066
"SUMATRA",1,5.550381,95.322876
"SUMATRA",2,5.747174,95.256958
"SUMATRA",3,5.829151,95.784302
"SUMATRA",4,5.725311,96.047974
"SUMATRA",5,5.566783,96.2677
"SUMATRA",6,5.533978,96.531372
"SUMATRA",7,5.544913,96.82251
"SUMATRA",8,5.517575,97.564087
"SUMATRA",9,5.227717,98.102417
"SUMATRA",10,4.800891,98.481445
"SUMATRA",11,4.505238,98.569336
"SUMATRA",12,4.357366,98.591309
"SUMATRA",13,4.182073,98.761597
"SUMATRA",14,4.09989,98.981323
"SUMATRA",15,3.557283,99.871216
"SUMATRA",16,3.052754,100.404053
"SUMATRA",17,2.772965,100.516663
"SUMATRA",18,2.495853,100.69519
"SUMATRA",19,2.547988,100.953369
"SUMATRA",20,2.465669,101.184082
"SUMATRA",21,2.290039,101.442261
"SUMATRA",22,2.246129,101.700439
"SUMATRA",23,1.993616,101.953125
"SUMATRA",24,1.806951,101.975098
"SUMATRA",25,1.70263,102.398071
"SUMATRA",26,1.592812,102.595825
"SUMATRA",27,1.386888,102.678223
"SUMATRA",28,1.290784,102.870483
"SUMATRA",29,1.061493,103.157501
"SUMATRA",30,0.770393,103.347015
"SUMATRA",31,0.79511,103.136902
"SUMATRA",32,0.733317,102.871857
"SUMATRA",33,0.726451,102.76886
"SUMATRA",34,0.752542,102.678223
"SUMATRA",35,0.731944,102.575226
"SUMATRA",36,0.751169,102.501068
"SUMATRA",37,0.793737,102.424164
"SUMATRA",38,0.939289,102.274475
"SUMATRA",39,1.02854,102.203064
"SUMATRA",40,1.21939,102.154999
"SUMATRA",41,1.296276,102.145386
"SUMATRA",42,1.37316,102.150879
"SUMATRA",43,1.418465,102.052002
"SUMATRA",44,1.504954,101.942139
"SUMATRA",45,1.664195,101.738892
"SUMATRA",46,1.62164,101.58783
"SUMATRA",47,1.680667,101.442261
"SUMATRA",48,1.72322,101.372223
"SUMATRA",49,1.854992,101.337891
"SUMATRA",50,2.037534,101.299438
"SUMATRA",51,2.150069,101.144257
"SUMATRA",52,2.21045,101.070099
"SUMATRA",53,2.295528,101.030273
"SUMATRA",54,2.295528,100.854492
"SUMATRA",55,2.262595,100.795441
"SUMATRA",56,2.214567,100.765228
"SUMATRA",57,2.246129,100.739136
"SUMATRA",58,2.195355,100.730896
"SUMATRA",59,2.140463,100.761108
"SUMATRA",60,2.080079,100.850372
"SUMATRA",61,2.01283,100.890198
"SUMATRA",62,1.940089,100.898438
"SUMATRA",63,2.078706,100.750122
"SUMATRA",64,2.103409,100.649872
"SUMATRA",65,2.189866,100.505676
"SUMATRA",66,2.311994,100.39856
"SUMATRA",67,2.406671,100.357361
"SUMATRA",68,2.510945,100.329895
"SUMATRA",69,2.700263,100.226898
"SUMATRA",70,2.679687,100.15686
"SUMATRA",71,2.593261,100.139008
"SUMATRA",72,2.512317,100.166473
"SUMATRA",73,2.486249,100.155487
"SUMATRA",74,2.493109,100.108795
"SUMATRA",75,2.526037,100.136261
"SUMATRA",76,2.561707,100.117035
"SUMATRA",77,2.594633,100.015411
"SUMATRA",78,2.709866,99.963226
"SUMATRA",79,2.85252,99.997559
"SUMATRA",80,2.943041,99.997559
"SUMATRA",81,3.000642,99.902802
"SUMATRA",82,3.071952,99.825897
"SUMATRA",83,3.181652,99.72702
"SUMATRA",84,3.231013,99.600677
"SUMATRA",85,3.243353,99.548492
"SUMATRA",86,3.381824,99.40979
"SUMATRA",87,3.601142,99.067841
"SUMATRA",88,3.657334,98.956604
"SUMATRA",89,3.699819,98.834381
"SUMATRA",90,3.731338,98.772583
"SUMATRA",91,3.790262,98.712158
"SUMATRA",92,3.894398,98.680573
"SUMATRA",93,3.909469,98.588562
"SUMATRA",94,3.93002,98.511658
"SUMATRA",95,3.953311,98.499298
"SUMATRA",96,3.975231,98.535004
"SUMATRA",97,4.091672,98.191681
"SUMATRA",98,4.134134,98.164215
"SUMATRA",99,4.165637,98.176575
"SUMATRA",100,4.19029,98.250732
"SUMATRA",101,4.276572,98.243866
"SUMATRA",102,4.343673,98.272705
"SUMATRA",103,4.398444,98.269958
"SUMATRA",104,4.428567,98.286438
"SUMATRA",105,4.475118,98.132629
"SUMATRA",106,4.533987,97.965088
"SUMATRA",107,4.591483,97.973328
"SUMATRA",108,4.616122,97.996674
"SUMATRA",109,4.669505,97.966461
"SUMATRA",110,4.717409,97.960968
"SUMATRA",111,4.891204,97.904663
"SUMATRA",112,4.895309,97.862091
"SUMATRA",113,4.950038,97.78656
"SUMATRA",114,5.048539,97.68219
"SUMATRA",115,5.252333,97.500916
"SUMATRA",116,5.186688,97.330627
"SUMATRA",117,5.151128,97.242737
"SUMATRA",118,5.145657,97.157593
"SUMATRA",119,5.163437,97.141113
"SUMATRA",120,5.178482,97.153473
"SUMATRA",121,5.20857,97.124634
"SUMATRA",122,5.244128,97.04361
"SUMATRA",123,5.260538,96.961212
"SUMATRA",124,5.249598,96.880188
"SUMATRA",125,5.278315,96.82663
"SUMATRA",126,5.24823,96.731873
"SUMATRA",127,5.215409,96.656342
"SUMATRA",128,5.201732,96.562958
"SUMATRA",129,5.2031,96.48468
"SUMATRA",130,5.238657,96.464081
"SUMATRA",131,5.207203,96.395416
"SUMATRA",132,5.241392,96.28006
"SUMATRA",133,5.260538,96.178436
"SUMATRA",134,5.293357,96.075439
"SUMATRA",135,5.43282,95.899658
"SUMATRA",136,5.50664,95.894165
"SUMATRA",137,5.525777,95.83786
"SUMATRA",138,5.564049,95.751343
"SUMATRA",139,5.579084,95.677185
"SUMATRA",140,5.624186,95.61676
"SUMATRA",141,5.596852,95.513763
"SUMATRA",142,5.659719,95.438232
"SYRIA",1,35.927981,35.9198
"SYRIA",2,35.995785,35.584717
"SYRIA",3,34.71904,35.551758
"SYRIA",4,34.646766,35.980225
"SYRIA",5,34.774332,35.922546
"SYRIA",6,34.912962,35.864868
"SYRIA",7,35.191767,35.948639
"SYRIA",8,35.417034,35.914307
"SYRIA",9,35.585852,35.716553
"SYRIA",10,35.629396,35.783844
"SYRIA",11,35.670685,35.771484
"SYRIA",12,35.753199,35.847015
"SYRIA",13,35.854553,35.805817
"VENEZUELA",1,8.341953,-59.831543
"VENEZUELA",2,8.885072,-59.523926
"VENEZUELA",3,9.589917,-60.567627
"VENEZUELA",4,9.849804,-60.985107
"VENEZUELA",5,9.974261,-61.940918
"VENEZUELA",6,10.147339,-62.028809
"VENEZUELA",7,10.358151,-62.001343
"VENEZUELA",8,10.714587,-61.776123
"VENEZUELA",9,11.205345,-61.781616
"VENEZUELA",10,11.383109,-62.880249
"VENEZUELA",11,11.388494,-63.786621
"VENEZUELA",12,11.296934,-65.53894
"VENEZUELA",13,10.881859,-65.98938
"VENEZUELA",14,10.962764,-66.912231
"VENEZUELA",15,10.968157,-67.5
"VENEZUELA",16,11.05443,-67.966919
"VENEZUELA",17,11.571525,-68.494263
"VENEZUELA",18,11.899604,-69.125977
"VENEZUELA",19,12.334636,-70.197144
"VENEZUELA",20,12.420483,-70.988159
"VENEZUELA",21,12.050065,-71.130981
"VENEZUELA",22,11.958723,-71.213379
"VENEZUELA",23,11.851223,-71.317749
"VENEZUELA",24,11.716788,-71.416626
"VENEZUELA",25,11.679135,-71.724243
"VENEZUELA",26,11.587669,-71.94397
"VENEZUELA",27,11.453107,-71.971436
"VENEZUELA",28,11.323867,-71.949463
"VENEZUELA",29,11.108337,-71.768188
"VENEZUELA",30,10.757763,-71.674805
"VENEZUELA",31,10.709189,-71.619873
"VENEZUELA",32,10.617418,-71.625366
"VENEZUELA",33,10.428391,-71.636353
"VENEZUELA",34,10.352748,-71.779175
"VENEZUELA",35,10.071629,-71.993408
"VENEZUELA",36,9.914744,-72.086792
"VENEZUELA",37,9.757784,-72.119751
"VENEZUELA",38,9.21056,-71.784668
"VENEZUELA",39,9.074976,-71.729736
"VENEZUELA",40,9.053277,-71.586914
"VENEZUELA",41,9.064127,-71.383667
"VENEZUELA",42,9.167179,-71.229858
"VENEZUELA",43,9.329831,-71.087036
"VENEZUELA",44,9.703643,-71.048584
"VENEZUELA",45,9.914744,-71.141968
"VENEZUELA",46,10.179781,-71.339722
"VENEZUELA",47,10.590421,-71.531982
"VENEZUELA",48,10.838701,-71.51001
"VENEZUELA",49,10.962764,-71.312256
"VENEZUELA",50,11.199957,-70.861816
"VENEZUELA",51,11.243062,-70.603638
"VENEZUELA",52,11.302321,-70.422363
"VENEZUELA",53,11.361568,-70.279541
"VENEZUELA",54,11.442339,-70.142212
"VENEZUELA",55,11.442339,-69.790649
"VENEZUELA",56,11.571525,-69.746704
"VENEZUELA",57,11.679135,-69.818115
"VENEZUELA",58,11.598432,-70.202637
"VENEZUELA",59,11.684514,-70.197144
"VENEZUELA",60,11.899604,-70.290527
"VENEZUELA",61,12.109152,-70.186157
"VENEZUELA",62,12.205811,-70.015869
"VENEZUELA",63,12.103781,-69.867554
"VENEZUELA",64,11.958723,-69.834595
"VENEZUELA",65,11.716788,-69.763184
"VENEZUELA",66,11.490791,-69.6698
"VENEZUELA",67,11.512322,-69.158936
"VENEZUELA",68,11.458491,-69.054565
"VENEZUELA",69,11.436955,-68.845825
"VENEZUELA",70,11.18918,-68.411865
"VENEZUELA",71,10.87107,-68.219604
"VENEZUELA",72,10.709189,-68.291016
"VENEZUELA",73,10.520219,-68.175659
"VENEZUELA",74,10.48241,-67.939453
"VENEZUELA",75,10.520219,-67.648315
"VENEZUELA",76,10.547221,-67.269287
"VENEZUELA",77,10.612019,-66.950684
"VENEZUELA",78,10.644412,-66.242065
"VENEZUELA",79,10.568822,-66.060791
"VENEZUELA",80,10.466206,-66.077271
"VENEZUELA",81,10.266276,-65.824585
"VENEZUELA",82,10.141932,-65.445557
"VENEZUELA",83,10.087854,-65.148926
"VENEZUELA",84,10.082446,-64.940186
"VENEZUELA",85,10.125709,-64.786377
"VENEZUELA",86,10.196,-64.627075
"VENEZUELA",87,10.287896,-64.451294
"VENEZUELA",88,10.379765,-64.352417
"VENEZUELA",89,10.439196,-64.259033
"VENEZUELA",90,10.639014,-64.302979
"VENEZUELA",91,10.644412,-64.220581
"VENEZUELA",92,10.741572,-61.864014
"VENEZUELA",93,10.666006,-61.918945
"VENEZUELA",94,10.60662,-62.281494
"VENEZUELA",95,10.547221,-62.781372
"VENEZUELA",96,10.206813,-62.561646
"VENEZUELA",97,9.930977,-62.352905
"VENEZUELA",98,10.022948,-62.182617
"VENEZUELA",99,10.01213,-62.08374
"VENEZUELA",100,9.817329,-61.825562
"VENEZUELA",101,9.817329,-61.688232
"VENEZUELA",102,9.882275,-61.660767
"VENEZUELA",103,9.855216,-61.54541
"VENEZUELA",104,9.373193,-60.792847
"VENEZUELA",105,9.308149,-60.78186
"VENEZUELA",106,9.167179,-60.831299
"VENEZUELA",107,8.944767,-60.809326
"VENEZUELA",108,8.602747,-60.661011
"VENEZUELA",109,8.526701,-60.567627
"VENEZUELA",110,8.542998,-60.435791
"VENEZUELA",111,8.624472,-60.413818
"VENEZUELA",112,8.629903,-60.199585
"VENEZUELA",113,8.559294,-60.012817
